Hiber-loss	LSTM-Loss	
 4.4440e+00	 3.1836e-01	
 4.4421e+00	 3.2313e-01	
 4.4394e+00	 3.2405e-01	
 4.4358e+00	 3.2099e-01	
 4.4327e+00	 3.1992e-01	
 4.4302e+00	 3.2166e-01	
 4.4260e+00	 3.1582e-01	
 4.4238e+00	 3.1895e-01	
 4.4222e+00	 3.2412e-01	
 4.4194e+00	 3.2505e-01	
 4.4145e+00	 3.1747e-01	
 4.4140e+00	 3.2741e-01	
 4.4113e+00	 3.2711e-01	
 4.4075e+00	 3.2297e-01	
 4.4041e+00	 3.2105e-01	
 4.4022e+00	 3.2599e-01	
 4.3982e+00	 3.2272e-01	
 4.3953e+00	 3.2109e-01	
 4.3946e+00	 3.2946e-01	
 4.3893e+00	 3.1974e-01	
 4.3872e+00	 3.2355e-01	
 4.3849e+00	 3.2591e-01	
 4.3811e+00	 3.2061e-01	
 4.3790e+00	 3.2385e-01	
 4.3767e+00	 3.2759e-01	
 4.3708e+00	 3.1620e-01	
 4.3708e+00	 3.2628e-01	
 4.3655e+00	 3.1686e-01	
 4.3635e+00	 3.1965e-01	
 4.3598e+00	 3.1647e-01	
 4.3568e+00	 3.1604e-01	
 4.3544e+00	 3.1779e-01	
 4.3530e+00	 3.2384e-01	
 4.3492e+00	 3.2035e-01	
 4.3477e+00	 3.2462e-01	
 4.3441e+00	 3.2243e-01	
 4.3428e+00	 3.2760e-01	
 4.3353e+00	 3.1076e-01	
 4.3351e+00	 3.2031e-01	
 4.3320e+00	 3.1872e-01	
 4.3273e+00	 3.1349e-01	
 4.3297e+00	 3.3148e-01	
 4.3234e+00	 3.1933e-01	
 4.3216e+00	 3.2316e-01	
 4.3175e+00	 3.1977e-01	
 4.3180e+00	 3.3164e-01	
 4.3109e+00	 3.1596e-01	
 4.3094e+00	 3.2028e-01	
 4.3097e+00	 3.3250e-01	
 4.3028e+00	 3.1819e-01	
 4.3026e+00	 3.2773e-01	
 4.2978e+00	 3.2212e-01	
 4.2955e+00	 3.2201e-01	
 4.2930e+00	 3.2435e-01	
 4.2899e+00	 3.2327e-01	
 4.2854e+00	 3.1975e-01	
 4.2836e+00	 3.2324e-01	
 4.2815e+00	 3.2688e-01	
 4.2799e+00	 3.3219e-01	
 4.2755e+00	 3.2598e-01	
 4.2716e+00	 3.2357e-01	
 4.2687e+00	 3.2344e-01	
 4.2658e+00	 3.2364e-01	
 4.2622e+00	 3.2179e-01	
 4.2623e+00	 3.3362e-01	
 4.2557e+00	 3.2114e-01	
 4.2553e+00	 3.3059e-01	
 4.2504e+00	 3.2490e-01	
 4.2475e+00	 3.2382e-01	
 4.2400e+00	 3.1209e-01	
 4.2409e+00	 3.2500e-01	
 4.2387e+00	 3.2599e-01	
 4.2337e+00	 3.2064e-01	
 4.2323e+00	 3.2830e-01	
 4.2271e+00	 3.2048e-01	
 4.2257e+00	 3.2810e-01	
 4.2185e+00	 3.1275e-01	
 4.2159e+00	 3.2013e-01	
 4.2113e+00	 3.1829e-01	
 4.2100e+00	 3.2216e-01	
 4.2072e+00	 3.2285e-01	
 4.2028e+00	 3.2300e-01	
 4.1986e+00	 3.1615e-01	
 4.1974e+00	 3.2387e-01	
 4.1943e+00	 3.2067e-01	
 4.1884e+00	 3.1691e-01	
 4.1869e+00	 3.1944e-01	
 4.1841e+00	 3.1851e-01	
 4.1772e+00	 3.1498e-01	
 4.1794e+00	 3.2321e-01	
 4.1712e+00	 3.2034e-01	
 4.1710e+00	 3.2457e-01	
 4.1677e+00	 3.2509e-01	
 4.1590e+00	 3.2037e-01	
 4.1603e+00	 3.2446e-01	
 4.1574e+00	 3.2310e-01	
 4.1521e+00	 3.2036e-01	
 4.1510e+00	 3.2040e-01	
 4.1438e+00	 3.1543e-01	
 4.1434e+00	 3.2701e-01	
 4.1370e+00	 3.2402e-01	
 4.1360e+00	 3.2336e-01	
 4.1300e+00	 3.1926e-01	
 4.1300e+00	 3.2460e-01	
 4.1250e+00	 3.1960e-01	
 4.1211e+00	 3.2276e-01	
 4.1188e+00	 3.2428e-01	
 4.1128e+00	 3.2080e-01	
 4.1077e+00	 3.1964e-01	
 4.1026e+00	 3.1514e-01	
 4.1013e+00	 3.1793e-01	
 4.0958e+00	 3.2368e-01	
 4.0933e+00	 3.1208e-01	
 4.0952e+00	 3.2795e-01	
 4.0862e+00	 3.2604e-01	
 4.0816e+00	 3.1318e-01	
 4.0851e+00	 3.2637e-01	
 4.0751e+00	 3.2215e-01	
 4.0721e+00	 3.1861e-01	
 4.0693e+00	 3.2513e-01	
 4.0730e+00	 3.2773e-01	
 4.0552e+00	 3.0541e-01	
 4.0584e+00	 3.2513e-01	
 4.0506e+00	 3.1250e-01	
 4.0495e+00	 3.2233e-01	
 4.0470e+00	 3.2161e-01	
 4.0434e+00	 3.1882e-01	
 4.0378e+00	 3.2198e-01	
 4.0389e+00	 3.2273e-01	
 4.0367e+00	 3.2449e-01	
 4.0264e+00	 3.1636e-01	
 4.0268e+00	 3.2083e-01	
 4.0262e+00	 3.2909e-01	
 4.0184e+00	 3.1527e-01	
 4.0198e+00	 3.2156e-01	
 4.0138e+00	 3.2447e-01	
 4.0100e+00	 3.2040e-01	
 4.0038e+00	 3.2234e-01	
 4.0016e+00	 3.1970e-01	
 3.9987e+00	 3.1535e-01	
 3.9998e+00	 3.2534e-01	
 3.9959e+00	 3.2123e-01	
 3.9942e+00	 3.2605e-01	
 3.9897e+00	 3.2687e-01	
 3.9804e+00	 3.2166e-01	
 3.9827e+00	 3.2672e-01	
 3.9789e+00	 3.1878e-01	
 3.9767e+00	 3.2218e-01	
 3.9773e+00	 3.2768e-01	
 3.9678e+00	 3.1725e-01	
 3.9601e+00	 3.1863e-01	
 3.9580e+00	 3.2483e-01	
 3.9591e+00	 3.1796e-01	
 3.9501e+00	 3.2648e-01	
 3.9473e+00	 3.2139e-01	
 3.9444e+00	 3.2356e-01	
 3.9396e+00	 3.1343e-01	
 3.9433e+00	 3.1785e-01	
 3.9328e+00	 3.3056e-01	
 3.9287e+00	 3.1867e-01	
 3.9265e+00	 3.1822e-01	
 3.9278e+00	 3.2832e-01	
 3.9214e+00	 3.2064e-01	
 3.9165e+00	 3.2509e-01	
 3.9109e+00	 3.1520e-01	
 3.9105e+00	 3.2168e-01	
 3.9061e+00	 3.2484e-01	
 3.9023e+00	 3.1312e-01	
 3.9057e+00	 3.2853e-01	
 3.8967e+00	 3.1671e-01	
 3.8937e+00	 3.2314e-01	
 3.8905e+00	 3.2194e-01	
 3.8828e+00	 3.2308e-01	
 3.8896e+00	 3.2434e-01	
 3.8822e+00	 3.2587e-01	
 3.8761e+00	 3.1796e-01	
 3.8740e+00	 3.2429e-01	
 3.8708e+00	 3.2091e-01	
 3.8711e+00	 3.2483e-01	
 3.8621e+00	 3.2121e-01	
 3.8613e+00	 3.1662e-01	
 3.8616e+00	 3.2468e-01	
 3.8563e+00	 3.2007e-01	
 3.8530e+00	 3.1653e-01	
 3.8480e+00	 3.2186e-01	
 3.8367e+00	 3.1516e-01	
 3.8376e+00	 3.1897e-01	
 3.8369e+00	 3.1831e-01	
 3.8309e+00	 3.2179e-01	
 3.8264e+00	 3.1875e-01	
 3.8339e+00	 3.2609e-01	
 3.8190e+00	 3.1981e-01	
 3.8218e+00	 3.2091e-01	
 3.8174e+00	 3.1477e-01	
 3.8095e+00	 3.2335e-01	
 3.8142e+00	 3.1971e-01	
 3.8081e+00	 3.2610e-01	
 3.8024e+00	 3.2007e-01	
 3.8058e+00	 3.2028e-01	
 3.8020e+00	 3.2130e-01	
 3.7979e+00	 3.1756e-01	
 3.8041e+00	 3.2774e-01	
 3.7932e+00	 3.2773e-01	
 3.7866e+00	 3.2284e-01	
 3.7859e+00	 3.2272e-01	
 3.7815e+00	 3.2719e-01	
 3.7784e+00	 3.2618e-01	
 3.7763e+00	 3.2275e-01	
 3.7823e+00	 3.2330e-01	
 3.7768e+00	 3.2096e-01	
 3.7672e+00	 3.1881e-01	
 3.7682e+00	 3.2428e-01	
 3.7624e+00	 3.3011e-01	
 3.7538e+00	 3.1880e-01	
 3.7558e+00	 3.1935e-01	
 3.7503e+00	 3.2570e-01	
 3.7516e+00	 3.2121e-01	
 3.7525e+00	 3.2287e-01	
 3.7442e+00	 3.1517e-01	
 3.7404e+00	 3.2026e-01	
 3.7331e+00	 3.1629e-01	
 3.7365e+00	 3.1646e-01	
 3.7347e+00	 3.2860e-01	
 3.7284e+00	 3.1942e-01	
 3.7226e+00	 3.2055e-01	
 3.7310e+00	 3.2155e-01	
 3.7268e+00	 3.1552e-01	
 3.7253e+00	 3.2458e-01	
 3.7131e+00	 3.2130e-01	
 3.7235e+00	 3.1621e-01	
 3.7214e+00	 3.2627e-01	
 3.7122e+00	 3.1488e-01	
 3.7048e+00	 3.2697e-01	
 3.6983e+00	 3.1783e-01	
 3.6996e+00	 3.1615e-01	
 3.7008e+00	 3.2100e-01	
 3.6962e+00	 3.1641e-01	
 3.6922e+00	 3.0814e-01	
 3.6852e+00	 3.2194e-01	
 3.6934e+00	 3.2548e-01	
 3.6803e+00	 3.1778e-01	
 3.6787e+00	 3.1684e-01	
 3.6878e+00	 3.2246e-01	
 3.6679e+00	 3.1808e-01	
 3.6635e+00	 3.1255e-01	
 3.6777e+00	 3.1506e-01	
 3.6702e+00	 3.2471e-01	
 3.6755e+00	 3.1273e-01	
 3.6649e+00	 3.2380e-01	
 3.6646e+00	 3.1840e-01	
 3.6507e+00	 3.2422e-01	
 3.6572e+00	 3.2769e-01	
 3.6448e+00	 3.1519e-01	
 3.6408e+00	 3.1266e-01	
 3.6414e+00	 3.1947e-01	
 3.6304e+00	 3.1578e-01	
 3.6399e+00	 3.1510e-01	
 3.6371e+00	 3.1928e-01	
 3.6417e+00	 3.2344e-01	
 3.6394e+00	 3.1146e-01	
 3.6249e+00	 3.1922e-01	
 3.6198e+00	 3.1461e-01	
 3.6190e+00	 3.0693e-01	
 3.6144e+00	 3.0586e-01	
 3.6200e+00	 3.1507e-01	
 3.6317e+00	 3.2686e-01	
 3.6248e+00	 3.1619e-01	
 3.6083e+00	 3.1279e-01	
 3.6032e+00	 3.1945e-01	
 3.6063e+00	 3.1060e-01	
 3.5938e+00	 3.1200e-01	
 3.5975e+00	 3.1460e-01	
 3.6024e+00	 3.1767e-01	
 3.6032e+00	 3.1538e-01	
 3.5950e+00	 3.1700e-01	
 3.6021e+00	 3.1139e-01	
 3.6118e+00	 3.1649e-01	
 3.5767e+00	 3.1785e-01	
 3.5846e+00	 3.1215e-01	
 3.5864e+00	 3.2086e-01	
 3.5800e+00	 3.1200e-01	
 3.5729e+00	 3.1617e-01	
 3.5810e+00	 3.1219e-01	
 3.5712e+00	 3.1646e-01	
 3.5789e+00	 3.1522e-01	
 3.5724e+00	 3.0887e-01	
 3.5576e+00	 3.0311e-01	
 3.5785e+00	 3.1863e-01	
 3.5600e+00	 3.1219e-01	
 3.5488e+00	 3.1392e-01	
 3.5684e+00	 3.1742e-01	
 3.5464e+00	 3.1376e-01	
 3.5424e+00	 3.0543e-01	
 3.5599e+00	 3.1663e-01	
 3.5449e+00	 3.1084e-01	
 3.5446e+00	 3.1488e-01	
 3.5441e+00	 3.1116e-01	
 3.5498e+00	 3.1579e-01	
 3.5394e+00	 3.1299e-01	
 3.5085e+00	 3.1307e-01	
 3.5357e+00	 3.1367e-01	
 3.5369e+00	 3.1399e-01	
 3.5303e+00	 3.1057e-01	
 3.5421e+00	 3.1499e-01	
 3.5264e+00	 3.1260e-01	
 3.5185e+00	 3.0782e-01	
 3.5271e+00	 3.1484e-01	
 3.5024e+00	 3.0698e-01	
 3.5143e+00	 3.1520e-01	
 3.5133e+00	 3.1660e-01	
 3.5071e+00	 3.2044e-01	
 3.5093e+00	 3.0762e-01	
 3.4956e+00	 3.0686e-01	
 3.5129e+00	 3.1062e-01	
 3.5097e+00	 3.1051e-01	
 3.5056e+00	 3.1098e-01	
 3.4967e+00	 3.1358e-01	
 3.4929e+00	 3.0920e-01	
 3.4853e+00	 3.0401e-01	
 3.4938e+00	 3.1205e-01	
 3.4849e+00	 3.0076e-01	
 3.4799e+00	 3.0431e-01	
 3.4748e+00	 3.0698e-01	
 3.4788e+00	 3.0758e-01	
 3.4763e+00	 3.0250e-01	
 3.4708e+00	 3.1220e-01	
 3.4504e+00	 3.1017e-01	
 3.4674e+00	 3.0523e-01	
 3.4750e+00	 3.1176e-01	
 3.4499e+00	 3.1612e-01	
 3.4598e+00	 2.9895e-01	
 3.4628e+00	 3.0601e-01	
 3.4996e+00	 3.1293e-01	
 3.4415e+00	 3.0650e-01	
 3.4454e+00	 3.0789e-01	
 3.4533e+00	 3.0501e-01	
 3.4310e+00	 3.0772e-01	
 3.4570e+00	 3.1154e-01	
 3.4379e+00	 3.1109e-01	
 3.4425e+00	 3.0372e-01	
 3.4753e+00	 3.1413e-01	
 3.4366e+00	 3.0734e-01	
 3.4414e+00	 3.0735e-01	
 3.4361e+00	 3.1223e-01	
 3.4315e+00	 3.0035e-01	
 3.4217e+00	 3.0893e-01	
 3.4160e+00	 3.0462e-01	
 3.4286e+00	 3.1520e-01	
 3.4204e+00	 3.0574e-01	
 3.4224e+00	 3.1088e-01	
 3.4352e+00	 3.0388e-01	
 3.4151e+00	 3.0594e-01	
 3.4151e+00	 3.0708e-01	
 3.3988e+00	 2.9934e-01	
 3.4222e+00	 3.0457e-01	
 3.3931e+00	 3.1293e-01	
 3.3736e+00	 2.9970e-01	
 3.3937e+00	 3.0525e-01	
 3.3842e+00	 3.1181e-01	
 3.3707e+00	 3.0332e-01	
 3.3707e+00	 3.0105e-01	
 3.3786e+00	 3.0301e-01	
 3.3760e+00	 2.9886e-01	
 3.3642e+00	 3.0154e-01	
 3.3669e+00	 3.1105e-01	
 3.3763e+00	 3.0187e-01	
 3.3676e+00	 3.1031e-01	
 3.3550e+00	 3.0863e-01	
 3.3785e+00	 3.1577e-01	
 3.3564e+00	 2.9178e-01	
 3.3708e+00	 3.0544e-01	
 3.3748e+00	 3.0690e-01	
 3.3878e+00	 3.0907e-01	
 3.3601e+00	 3.0572e-01	
 3.3362e+00	 3.0677e-01	
 3.3459e+00	 3.0453e-01	
 3.3280e+00	 3.0593e-01	
 3.3445e+00	 2.9590e-01	
 3.3434e+00	 3.0374e-01	
 3.3531e+00	 2.9613e-01	
 3.3692e+00	 3.1223e-01	
 3.3286e+00	 3.0093e-01	
 3.3276e+00	 2.9616e-01	
 3.3575e+00	 3.0762e-01	
 3.3636e+00	 3.1259e-01	
 3.3518e+00	 3.0985e-01	
 3.3292e+00	 3.0346e-01	
 3.3260e+00	 3.0290e-01	
 3.3232e+00	 2.9983e-01	
 3.3258e+00	 3.0034e-01	
 3.3103e+00	 3.0023e-01	
 3.3297e+00	 3.1099e-01	
 3.2955e+00	 3.0519e-01	
 3.3205e+00	 3.0131e-01	
 3.3057e+00	 2.9811e-01	
 3.3045e+00	 3.0092e-01	
 3.3100e+00	 2.9968e-01	
 3.3184e+00	 3.0391e-01	
 3.3065e+00	 2.9943e-01	
 3.3043e+00	 2.9854e-01	
 3.2973e+00	 2.9978e-01	
 3.2777e+00	 3.0600e-01	
 3.2830e+00	 3.0587e-01	
 3.3180e+00	 3.0095e-01	
 3.3006e+00	 3.0401e-01	
 3.3078e+00	 3.0108e-01	
 3.3043e+00	 2.9742e-01	
 3.3006e+00	 2.9195e-01	
 3.3181e+00	 3.0291e-01	
 3.2822e+00	 3.0381e-01	
 3.3021e+00	 2.9093e-01	
 3.2506e+00	 3.0680e-01	
 3.2830e+00	 3.0475e-01	
 3.2954e+00	 2.9763e-01	
 3.2865e+00	 3.0488e-01	
 3.2718e+00	 2.9558e-01	
 3.2575e+00	 2.9738e-01	
 3.2756e+00	 3.0133e-01	
 3.2702e+00	 2.9596e-01	
 3.2550e+00	 3.0575e-01	
 3.2641e+00	 2.8958e-01	
 3.2554e+00	 3.0313e-01	
 3.2272e+00	 2.9897e-01	
 3.2399e+00	 2.8826e-01	
 3.2615e+00	 3.0022e-01	
 3.2446e+00	 2.9970e-01	
 3.2533e+00	 2.9884e-01	
 3.2229e+00	 2.9832e-01	
 3.2352e+00	 2.9683e-01	
 3.2550e+00	 2.9489e-01	
 3.2519e+00	 3.0097e-01	
 3.2792e+00	 3.0061e-01	
 3.2331e+00	 2.9032e-01	
 3.2515e+00	 2.9045e-01	
 3.2508e+00	 3.0005e-01	
 3.2359e+00	 3.0324e-01	
 3.2458e+00	 2.9479e-01	
 3.2272e+00	 2.9743e-01	
 3.2191e+00	 2.9908e-01	
 3.2094e+00	 2.9463e-01	
 3.2211e+00	 2.8792e-01	
 3.1948e+00	 2.9601e-01	
 3.2189e+00	 3.0136e-01	
 3.1983e+00	 2.9916e-01	
 3.2448e+00	 3.0493e-01	
 3.1899e+00	 2.8669e-01	
 3.2035e+00	 2.9428e-01	
 3.2045e+00	 2.9921e-01	
 3.2009e+00	 2.9116e-01	
 3.1982e+00	 2.9836e-01	
 3.2123e+00	 2.9590e-01	
 3.2051e+00	 3.0239e-01	
 3.1848e+00	 2.9665e-01	
 3.1779e+00	 2.9346e-01	
 3.1618e+00	 2.8554e-01	
 3.1650e+00	 2.9331e-01	
 3.1668e+00	 3.0102e-01	
 3.1734e+00	 2.9643e-01	
 3.1933e+00	 2.9398e-01	
 3.1688e+00	 2.9819e-01	
 3.1811e+00	 2.9899e-01	
 3.1861e+00	 2.9359e-01	
 3.1923e+00	 2.9159e-01	
 3.1797e+00	 2.9065e-01	
 3.1752e+00	 2.9742e-01	
 3.1824e+00	 2.9770e-01	
 3.1765e+00	 3.0033e-01	
 3.1725e+00	 3.0142e-01	
 3.1518e+00	 2.9909e-01	
 3.1444e+00	 2.9738e-01	
 3.1465e+00	 3.0006e-01	
 3.1439e+00	 2.9287e-01	
 3.1498e+00	 2.9090e-01	
 3.1471e+00	 2.9841e-01	
 3.1444e+00	 2.9536e-01	
 3.1423e+00	 2.9791e-01	
 3.1855e+00	 2.9632e-01	
 3.1753e+00	 3.0067e-01	
 3.1571e+00	 2.9805e-01	
 3.1394e+00	 3.0257e-01	
 3.1496e+00	 2.9823e-01	
 3.1494e+00	 2.9363e-01	
 3.1458e+00	 2.9587e-01	
 3.1243e+00	 2.9599e-01	
 3.1121e+00	 2.9903e-01	
 3.1533e+00	 2.8289e-01	
 3.1108e+00	 2.9807e-01	
 3.1492e+00	 2.8882e-01	
 3.1153e+00	 2.8773e-01	
 3.1640e+00	 2.9019e-01	
 3.1247e+00	 2.9368e-01	
 3.1144e+00	 2.8760e-01	
 3.1075e+00	 2.8834e-01	
 3.1070e+00	 2.8538e-01	
 3.0946e+00	 2.8934e-01	
 3.1189e+00	 2.9474e-01	
 3.0950e+00	 2.8821e-01	
 3.0994e+00	 2.8881e-01	
 3.0817e+00	 2.8419e-01	
 3.0888e+00	 2.9008e-01	
 3.0935e+00	 2.9135e-01	
 3.0896e+00	 2.8588e-01	
 3.1055e+00	 2.8761e-01	
 3.0910e+00	 2.8251e-01	
 3.0906e+00	 2.9008e-01	
 3.1002e+00	 2.9305e-01	
 3.0870e+00	 2.8639e-01	
 3.0775e+00	 2.7824e-01	
